,base_estimator,density,learning_rate,n_estimators,cv_score_avg,cv_score_std,privacy,epsilon,delta
0,"DPTopDownTree(dp_epsilon=0.4, dp_zeta=0.0003071158748195694, global_epsilon=2,
              max_depth=3, max_splits=3)",0.1,0.1,5,0.8117074818422123,0.004127454711777708,"(2, 0)-DP",2.0,0
1,"DPTopDownTree(dp_epsilon=0.2, dp_zeta=0.0003071158748195694, global_epsilon=2,
              max_depth=3, max_splits=3)",0.1,0.1,10,0.8195389932665382,0.005530878320171226,"(2, 0)-DP",2.0,0
2,"DPTopDownTree(dp_epsilon=0.1, dp_zeta=0.0003071158748195694, global_epsilon=2,
              max_depth=3, max_splits=3)",0.1,0.1,20,0.8260498139989159,0.00570204892798312,"(2, 0)-DP",2.0,0
3,"DPTopDownTree(dp_epsilon=0.4, dp_zeta=0.0003071158748195694, global_epsilon=2,
              max_depth=10)",0.1,0.1,5,0.833881264120785,0.005859984151431215,"(2, 0)-DP",2.0,0
4,"DPTopDownTree(dp_epsilon=0.2, dp_zeta=0.0003071158748195694, global_epsilon=2,
              max_depth=10)",0.1,0.1,10,0.8385493471571316,0.005074395852356873,"(2, 0)-DP",2.0,0
5,"DPTopDownTree(dp_epsilon=0.1, dp_zeta=0.0003071158748195694, global_epsilon=2,
              max_depth=10)",0.1,0.1,20,0.8404228115305961,0.004811789661904606,"(2, 0)-DP",2.0,0
6,"DPTopDownTree(dp_epsilon=0.4, dp_zeta=0.0003071158748195694, global_epsilon=2,
              max_depth=3, max_splits=3)",0.1,0.25,5,0.8134886294317433,0.002278847501302237,"(2, 0)-DP",2.0,0
7,"DPTopDownTree(dp_epsilon=0.2, dp_zeta=0.0003071158748195694, global_epsilon=2,
              max_depth=3, max_splits=3)",0.1,0.25,10,0.837597249273896,0.003595094452687052,"(2, 0)-DP",2.0,0
8,"DPTopDownTree(dp_epsilon=0.1, dp_zeta=0.0003071158748195694, global_epsilon=2,
              max_depth=3, max_splits=3)",0.1,0.25,20,0.8396242810164966,0.004075458570384071,"(2, 0)-DP",2.0,0
9,"DPTopDownTree(dp_epsilon=0.4, dp_zeta=0.0003071158748195694, global_epsilon=2,
              max_depth=10)",0.1,0.25,5,0.8392864714721002,0.004510847709682601,"(2, 0)-DP",2.0,0
10,"DPTopDownTree(dp_epsilon=0.2, dp_zeta=0.0003071158748195694, global_epsilon=2,
              max_depth=10)",0.1,0.25,10,0.8408834146109596,0.0042012184807086565,"(2, 0)-DP",2.0,0
11,"DPTopDownTree(dp_epsilon=0.1, dp_zeta=0.0003071158748195694, global_epsilon=2,
              max_depth=10)",0.1,0.25,20,0.8414362307326378,0.00487850356342612,"(2, 0)-DP",2.0,0
12,"DPTopDownTree(dp_epsilon=0.4, dp_zeta=0.0003071158748195694, global_epsilon=2,
              max_depth=3, max_splits=3)",0.1,0.5,5,0.8264490674670316,0.0042951699604708155,"(2, 0)-DP",2.0,0
13,"DPTopDownTree(dp_epsilon=0.2, dp_zeta=0.0003071158748195694, global_epsilon=2,
              max_depth=3, max_splits=3)",0.1,0.5,10,0.8339732508145682,0.0034461927179719265,"(2, 0)-DP",2.0,0
14,"DPTopDownTree(dp_epsilon=0.1, dp_zeta=0.0003071158748195694, global_epsilon=2,
              max_depth=3, max_splits=3)",0.1,0.5,20,0.8343420133839295,0.008414666310378797,"(2, 0)-DP",2.0,0
15,"DPTopDownTree(dp_epsilon=0.4, dp_zeta=0.0003071158748195694, global_epsilon=2,
              max_depth=10)",0.1,0.5,5,0.8356317227574712,0.0038502443871543156,"(2, 0)-DP",2.0,0
16,"DPTopDownTree(dp_epsilon=0.2, dp_zeta=0.0003071158748195694, global_epsilon=2,
              max_depth=10)",0.1,0.5,10,0.8347102619557709,0.005905821383268031,"(2, 0)-DP",2.0,0
17,"DPTopDownTree(dp_epsilon=0.1, dp_zeta=0.0003071158748195694, global_epsilon=2,
              max_depth=10)",0.1,0.5,20,0.8356317274730447,0.00614207508246935,"(2, 0)-DP",2.0,0
18,"DPTopDownTree(dp_epsilon=0.4, dp_zeta=0.0003071158748195694, global_epsilon=2,
              max_depth=3, max_splits=3)",0.1,0.75,5,0.8342496258663923,0.0021351923393911876,"(2, 0)-DP",2.0,0
19,"DPTopDownTree(dp_epsilon=0.2, dp_zeta=0.0003071158748195694, global_epsilon=2,
              max_depth=3, max_splits=3)",0.1,0.75,10,0.8236847840889757,0.005163081194944332,"(2, 0)-DP",2.0,0
20,"DPTopDownTree(dp_epsilon=0.1, dp_zeta=0.0003071158748195694, global_epsilon=2,
              max_depth=3, max_splits=3)",0.1,0.75,20,0.8113085160240848,0.0086346494686702,"(2, 0)-DP",2.0,0
21,"DPTopDownTree(dp_epsilon=0.4, dp_zeta=0.0003071158748195694, global_epsilon=2,
              max_depth=10)",0.1,0.75,5,0.8337889992081609,0.00560838387429588,"(2, 0)-DP",2.0,0
22,"DPTopDownTree(dp_epsilon=0.2, dp_zeta=0.0003071158748195694, global_epsilon=2,
              max_depth=10)",0.1,0.75,10,0.8073465429752854,0.0176473609324377,"(2, 0)-DP",2.0,0
23,"DPTopDownTree(dp_epsilon=0.1, dp_zeta=0.0003071158748195694, global_epsilon=2,
              max_depth=10)",0.1,0.75,20,0.8021249977836804,0.009467938851595418,"(2, 0)-DP",2.0,0
24,"DPTopDownTree(dp_epsilon=0.2, dp_zeta=0.0003071158748195694, global_epsilon=1,
              max_depth=3, max_splits=3)",0.1,0.1,5,0.8117074818422123,0.004127454711777708,"(1, 0)-DP",1.0,0
25,"DPTopDownTree(dp_epsilon=0.1, dp_zeta=0.0003071158748195694, global_epsilon=1,
              max_depth=3, max_splits=3)",0.1,0.1,10,0.8189861677137127,0.004861666235371298,"(1, 0)-DP",1.0,0
26,"DPTopDownTree(dp_epsilon=0.05, dp_zeta=0.0003071158748195694, global_epsilon=1,
              max_depth=3, max_splits=3)",0.1,0.1,20,0.8282304838442563,0.007050664526908257,"(1, 0)-DP",1.0,0
27,"DPTopDownTree(dp_epsilon=0.2, dp_zeta=0.0003071158748195694, global_epsilon=1,
              max_depth=10)",0.1,0.1,5,0.8349562121268708,0.005282127863927025,"(1, 0)-DP",1.0,0
28,"DPTopDownTree(dp_epsilon=0.1, dp_zeta=0.0003071158748195694, global_epsilon=1,
              max_depth=10)",0.1,0.1,10,0.8380888006636511,0.005065293034698468,"(1, 0)-DP",1.0,0
29,"DPTopDownTree(dp_epsilon=0.05, dp_zeta=0.0003071158748195694, global_epsilon=1,
              max_depth=10)",0.1,0.1,20,0.8380887063521794,0.004853756629526539,"(1, 0)-DP",1.0,0
30,"DPTopDownTree(dp_epsilon=0.2, dp_zeta=0.0003071158748195694, global_epsilon=1,
              max_depth=3, max_splits=3)",0.1,0.25,5,0.8124444033875171,0.0018113721051485662,"(1, 0)-DP",1.0,0
31,"DPTopDownTree(dp_epsilon=0.1, dp_zeta=0.0003071158748195694, global_epsilon=1,
              max_depth=3, max_splits=3)",0.1,0.25,10,0.838057937234584,0.0038368763428000318,"(1, 0)-DP",1.0,0
32,"DPTopDownTree(dp_epsilon=0.05, dp_zeta=0.0003071158748195694, global_epsilon=1,
              max_depth=3, max_splits=3)",0.1,0.25,20,0.8385186204796984,0.0034725399333435407,"(1, 0)-DP",1.0,0
33,"DPTopDownTree(dp_epsilon=0.2, dp_zeta=0.0003071158748195694, global_epsilon=1,
              max_depth=10)",0.1,0.25,5,0.8388564300240946,0.002598880771119471,"(1, 0)-DP",1.0,0
34,"DPTopDownTree(dp_epsilon=0.1, dp_zeta=0.0003071158748195694, global_epsilon=1,
              max_depth=10)",0.1,0.25,10,0.8372902795806988,0.00584891702737272,"(1, 0)-DP",1.0,0
35,"DPTopDownTree(dp_epsilon=0.05, dp_zeta=0.0003071158748195694, global_epsilon=1,
              max_depth=10)",0.1,0.25,20,0.8414054899084841,0.0034227372530719127,"(1, 0)-DP",1.0,0
36,"DPTopDownTree(dp_epsilon=0.2, dp_zeta=0.0003071158748195694, global_epsilon=1,
              max_depth=3, max_splits=3)",0.1,0.5,5,0.8264490674670316,0.0042951699604708155,"(1, 0)-DP",1.0,0
37,"DPTopDownTree(dp_epsilon=0.1, dp_zeta=0.0003071158748195694, global_epsilon=1,
              max_depth=3, max_splits=3)",0.1,0.5,10,0.835263205397936,0.004585946152121348,"(1, 0)-DP",1.0,0
38,"DPTopDownTree(dp_epsilon=0.05, dp_zeta=0.0003071158748195694, global_epsilon=1,
              max_depth=3, max_splits=3)",0.1,0.5,20,0.8285374110972914,0.004774670538967624,"(1, 0)-DP",1.0,0
39,"DPTopDownTree(dp_epsilon=0.2, dp_zeta=0.0003071158748195694, global_epsilon=1,
              max_depth=10)",0.1,0.5,5,0.8387336270569803,0.00395616181736304,"(1, 0)-DP",1.0,0
40,"DPTopDownTree(dp_epsilon=0.1, dp_zeta=0.0003071158748195694, global_epsilon=1,
              max_depth=10)",0.1,0.5,10,0.8282302339188566,0.007457043814194297,"(1, 0)-DP",1.0,0
41,"DPTopDownTree(dp_epsilon=0.05, dp_zeta=0.0003071158748195694, global_epsilon=1,
              max_depth=10)",0.1,0.5,20,0.8271862059287208,0.00824367887666824,"(1, 0)-DP",1.0,0
42,"DPTopDownTree(dp_epsilon=0.2, dp_zeta=0.0003071158748195694, global_epsilon=1,
              max_depth=3, max_splits=3)",0.1,0.75,5,0.8333898070425017,0.0033274807158521686,"(1, 0)-DP",1.0,0
43,"DPTopDownTree(dp_epsilon=0.1, dp_zeta=0.0003071158748195694, global_epsilon=1,
              max_depth=3, max_splits=3)",0.1,0.75,10,0.815177276329971,0.03348931144284722,"(1, 0)-DP",1.0,0
44,"DPTopDownTree(dp_epsilon=0.05, dp_zeta=0.0003071158748195694, global_epsilon=1,
              max_depth=3, max_splits=3)",0.1,0.75,20,0.8249138841953213,0.012096056464593247,"(1, 0)-DP",1.0,0
45,"DPTopDownTree(dp_epsilon=0.2, dp_zeta=0.0003071158748195694, global_epsilon=1,
              max_depth=10)",0.1,0.75,5,0.8370445086013948,0.0037369819146680235,"(1, 0)-DP",1.0,0
46,"DPTopDownTree(dp_epsilon=0.1, dp_zeta=0.0003071158748195694, global_epsilon=1,
              max_depth=10)",0.1,0.75,10,0.8222722623171725,0.012070454047290867,"(1, 0)-DP",1.0,0
47,"DPTopDownTree(dp_epsilon=0.05, dp_zeta=0.0003071158748195694, global_epsilon=1,
              max_depth=10)",0.1,0.75,20,0.8174500507584339,0.017728460639819317,"(1, 0)-DP",1.0,0
48,"DPTopDownTree(dp_epsilon=0.15, dp_zeta=0.0003071158748195694,
              global_epsilon=0.75, max_depth=3, max_splits=3)",0.1,0.1,5,0.8117074818422123,0.004127454711777708,"(0.75, 0)-DP",0.75,0
49,"DPTopDownTree(dp_epsilon=0.075, dp_zeta=0.0003071158748195694,
              global_epsilon=0.75, max_depth=3, max_splits=3)",0.1,0.1,10,0.8186483298758749,0.00445678385496588,"(0.75, 0)-DP",0.75,0
50,"DPTopDownTree(dp_epsilon=0.0375, dp_zeta=0.0003071158748195694,
              global_epsilon=0.75, max_depth=3, max_splits=3)",0.1,0.1,20,0.8316086453062501,0.005150253886296659,"(0.75, 0)-DP",0.75,0
51,"DPTopDownTree(dp_epsilon=0.15, dp_zeta=0.0003071158748195694,
              global_epsilon=0.75, max_depth=10)",0.1,0.1,5,0.8364303051428799,0.004708563756784058,"(0.75, 0)-DP",0.75,0
52,"DPTopDownTree(dp_epsilon=0.075, dp_zeta=0.0003071158748195694,
              global_epsilon=0.75, max_depth=10)",0.1,0.1,10,0.8381195131943635,0.005588349277893447,"(0.75, 0)-DP",0.75,0
53,"DPTopDownTree(dp_epsilon=0.0375, dp_zeta=0.0003071158748195694,
              global_epsilon=0.75, max_depth=10)",0.1,0.1,20,0.8363381864130366,0.005657953395987124,"(0.75, 0)-DP",0.75,0
54,"DPTopDownTree(dp_epsilon=0.15, dp_zeta=0.0003071158748195694,
              global_epsilon=0.75, max_depth=3, max_splits=3)",0.1,0.25,5,0.8117073026504164,0.0009190932904108387,"(0.75, 0)-DP",0.75,0
55,"DPTopDownTree(dp_epsilon=0.075, dp_zeta=0.0003071158748195694,
              global_epsilon=0.75, max_depth=3, max_splits=3)",0.1,0.25,10,0.8379657996424463,0.0034551497588071133,"(0.75, 0)-DP",0.75,0
56,"DPTopDownTree(dp_epsilon=0.0375, dp_zeta=0.0003071158748195694,
              global_epsilon=0.75, max_depth=3, max_splits=3)",0.1,0.25,20,0.8390714366013767,0.003096538754816681,"(0.75, 0)-DP",0.75,0
57,"DPTopDownTree(dp_epsilon=0.15, dp_zeta=0.0003071158748195694,
              global_epsilon=0.75, max_depth=10)",0.1,0.25,5,0.8370137394837993,0.002908502240701958,"(0.75, 0)-DP",0.75,0
58,"DPTopDownTree(dp_epsilon=0.075, dp_zeta=0.0003071158748195694,
              global_epsilon=0.75, max_depth=10)",0.1,0.25,10,0.8391942348529176,0.0044883030701552695,"(0.75, 0)-DP",0.75,0
59,"DPTopDownTree(dp_epsilon=0.0375, dp_zeta=0.0003071158748195694,
              global_epsilon=0.75, max_depth=10)",0.1,0.25,20,0.8375972681361903,0.00638165655610832,"(0.75, 0)-DP",0.75,0
60,"DPTopDownTree(dp_epsilon=0.15, dp_zeta=0.0003071158748195694,
              global_epsilon=0.75, max_depth=3, max_splits=3)",0.1,0.5,5,0.8264490674670316,0.0042951699604708155,"(0.75, 0)-DP",0.75,0
61,"DPTopDownTree(dp_epsilon=0.075, dp_zeta=0.0003071158748195694,
              global_epsilon=0.75, max_depth=3, max_splits=3)",0.1,0.5,10,0.8333590332093326,0.003709144095846049,"(0.75, 0)-DP",0.75,0
62,"DPTopDownTree(dp_epsilon=0.0375, dp_zeta=0.0003071158748195694,
              global_epsilon=0.75, max_depth=3, max_splits=3)",0.1,0.5,20,0.8339118964867467,0.007247582873579294,"(0.75, 0)-DP",0.75,0
63,"DPTopDownTree(dp_epsilon=0.15, dp_zeta=0.0003071158748195694,
              global_epsilon=0.75, max_depth=10)",0.1,0.5,5,0.835693308148398,0.005721826795093854,"(0.75, 0)-DP",0.75,0
64,"DPTopDownTree(dp_epsilon=0.075, dp_zeta=0.0003071158748195694,
              global_epsilon=0.75, max_depth=10)",0.1,0.5,10,0.8314243323973862,0.011580930967573308,"(0.75, 0)-DP",0.75,0
65,"DPTopDownTree(dp_epsilon=0.0375, dp_zeta=0.0003071158748195694,
              global_epsilon=0.75, max_depth=10)",0.1,0.5,20,0.8305952261042082,0.006362957547053663,"(0.75, 0)-DP",0.75,0
66,"DPTopDownTree(dp_epsilon=0.15, dp_zeta=0.0003071158748195694,
              global_epsilon=0.75, max_depth=3, max_splits=3)",0.1,0.75,5,0.8331748193275139,0.0032556102381678938,"(0.75, 0)-DP",0.75,0
67,"DPTopDownTree(dp_epsilon=0.075, dp_zeta=0.0003071158748195694,
              global_epsilon=0.75, max_depth=3, max_splits=3)",0.1,0.75,10,0.8250361590181949,0.006669532853008873,"(0.75, 0)-DP",0.75,0
68,"DPTopDownTree(dp_epsilon=0.0375, dp_zeta=0.0003071158748195694,
              global_epsilon=0.75, max_depth=3, max_splits=3)",0.1,0.75,20,0.815392315916268,0.013840626169988077,"(0.75, 0)-DP",0.75,0
69,"DPTopDownTree(dp_epsilon=0.15, dp_zeta=0.0003071158748195694,
              global_epsilon=0.75, max_depth=10)",0.1,0.75,5,0.8367680392380992,0.002325838169372379,"(0.75, 0)-DP",0.75,0
70,"DPTopDownTree(dp_epsilon=0.075, dp_zeta=0.0003071158748195694,
              global_epsilon=0.75, max_depth=10)",0.1,0.75,10,0.8244836494087991,0.007158847632944705,"(0.75, 0)-DP",0.75,0
71,"DPTopDownTree(dp_epsilon=0.0375, dp_zeta=0.0003071158748195694,
              global_epsilon=0.75, max_depth=10)",0.1,0.75,20,0.8280458502763892,0.01166524021913566,"(0.75, 0)-DP",0.75,0
72,"DPTopDownTree(dp_epsilon=0.1, dp_zeta=0.0003071158748195694, global_epsilon=0.5,
              max_depth=3, max_splits=3)",0.1,0.1,5,0.8117074818422123,0.004127454711777708,"(0.5, 0)-DP",0.5,0
73,"DPTopDownTree(dp_epsilon=0.05, dp_zeta=0.0003071158748195694,
              global_epsilon=0.5, max_depth=3, max_splits=3)",0.1,0.1,10,0.8197231930016361,0.00468463419437132,"(0.5, 0)-DP",0.5,0
74,"DPTopDownTree(dp_epsilon=0.025, dp_zeta=0.0003071158748195694,
              global_epsilon=0.5, max_depth=3, max_splits=3)",0.1,0.1,20,0.8296429820381915,0.005203681352227021,"(0.5, 0)-DP",0.5,0
75,"DPTopDownTree(dp_epsilon=0.1, dp_zeta=0.0003071158748195694, global_epsilon=0.5,
              max_depth=10)",0.1,0.1,5,0.8339120473851012,0.005574902649018811,"(0.5, 0)-DP",0.5,0
76,"DPTopDownTree(dp_epsilon=0.05, dp_zeta=0.0003071158748195694,
              global_epsilon=0.5, max_depth=10)",0.1,0.1,10,0.8360003721530667,0.005456026953665898,"(0.5, 0)-DP",0.5,0
77,"DPTopDownTree(dp_epsilon=0.025, dp_zeta=0.0003071158748195694,
              global_epsilon=0.5, max_depth=10)",0.1,0.1,20,0.8333898541982375,0.005424935435239912,"(0.5, 0)-DP",0.5,0
78,"DPTopDownTree(dp_epsilon=0.1, dp_zeta=0.0003071158748195694, global_epsilon=0.5,
              max_depth=3, max_splits=3)",0.1,0.25,5,0.8127515852815254,0.0027282936020843434,"(0.5, 0)-DP",0.5,0
79,"DPTopDownTree(dp_epsilon=0.05, dp_zeta=0.0003071158748195694,
              global_epsilon=0.5, max_depth=3, max_splits=3)",0.1,0.25,10,0.8370444284366438,0.004167687318514111,"(0.5, 0)-DP",0.5,0
80,"DPTopDownTree(dp_epsilon=0.025, dp_zeta=0.0003071158748195694,
              global_epsilon=0.5, max_depth=3, max_splits=3)",0.1,0.25,20,0.838549432037456,0.004597344162686868,"(0.5, 0)-DP",0.5,0
81,"DPTopDownTree(dp_epsilon=0.1, dp_zeta=0.0003071158748195694, global_epsilon=0.5,
              max_depth=10)",0.1,0.25,5,0.8385493707349996,0.005115252696995822,"(0.5, 0)-DP",0.5,0
82,"DPTopDownTree(dp_epsilon=0.05, dp_zeta=0.0003071158748195694,
              global_epsilon=0.5, max_depth=10)",0.1,0.25,10,0.8364609044998266,0.003906857242786917,"(0.5, 0)-DP",0.5,0
83,"DPTopDownTree(dp_epsilon=0.025, dp_zeta=0.0003071158748195694,
              global_epsilon=0.5, max_depth=10)",0.1,0.25,20,0.833205616738551,0.00727321655316309,"(0.5, 0)-DP",0.5,0
84,"DPTopDownTree(dp_epsilon=0.1, dp_zeta=0.0003071158748195694, global_epsilon=0.5,
              max_depth=3, max_splits=3)",0.1,0.5,5,0.8274011559191201,0.005398155728199118,"(0.5, 0)-DP",0.5,0
85,"DPTopDownTree(dp_epsilon=0.05, dp_zeta=0.0003071158748195694,
              global_epsilon=0.5, max_depth=3, max_splits=3)",0.1,0.5,10,0.8337583102553163,0.0029994164946911673,"(0.5, 0)-DP",0.5,0
86,"DPTopDownTree(dp_epsilon=0.025, dp_zeta=0.0003071158748195694,
              global_epsilon=0.5, max_depth=3, max_splits=3)",0.1,0.5,20,0.8311480563726074,0.006980347928964934,"(0.5, 0)-DP",0.5,0
87,"DPTopDownTree(dp_epsilon=0.1, dp_zeta=0.0003071158748195694, global_epsilon=0.5,
              max_depth=10)",0.1,0.5,5,0.8371980523926632,0.0035326604614869914,"(0.5, 0)-DP",0.5,0
88,"DPTopDownTree(dp_epsilon=0.05, dp_zeta=0.0003071158748195694,
              global_epsilon=0.5, max_depth=10)",0.1,0.5,10,0.8312704019290844,0.013646231742816345,"(0.5, 0)-DP",0.5,0
89,"DPTopDownTree(dp_epsilon=0.025, dp_zeta=0.0003071158748195694,
              global_epsilon=0.5, max_depth=10)",0.1,0.5,20,0.8244831637047205,0.006339839501391913,"(0.5, 0)-DP",0.5,0
90,"DPTopDownTree(dp_epsilon=0.1, dp_zeta=0.0003071158748195694, global_epsilon=0.5,
              max_depth=3, max_splits=3)",0.1,0.75,5,0.8344954581481527,0.004795460861661156,"(0.5, 0)-DP",0.5,0
91,"DPTopDownTree(dp_epsilon=0.05, dp_zeta=0.0003071158748195694,
              global_epsilon=0.5, max_depth=3, max_splits=3)",0.1,0.75,10,0.8136419468754799,0.03315971994746661,"(0.5, 0)-DP",0.5,0
92,"DPTopDownTree(dp_epsilon=0.025, dp_zeta=0.0003071158748195694,
              global_epsilon=0.5, max_depth=3, max_splits=3)",0.1,0.75,20,0.8083899673720033,0.01766541129683884,"(0.5, 0)-DP",0.5,0
93,"DPTopDownTree(dp_epsilon=0.1, dp_zeta=0.0003071158748195694, global_epsilon=0.5,
              max_depth=10)",0.1,0.75,5,0.8336968238914346,0.002780260354047537,"(0.5, 0)-DP",0.5,0
94,"DPTopDownTree(dp_epsilon=0.05, dp_zeta=0.0003071158748195694,
              global_epsilon=0.5, max_depth=10)",0.1,0.75,10,0.8278920424130005,0.0038077695346680172,"(0.5, 0)-DP",0.5,0
95,"DPTopDownTree(dp_epsilon=0.025, dp_zeta=0.0003071158748195694,
              global_epsilon=0.5, max_depth=10)",0.1,0.75,20,0.8210436714927735,0.013180667178350315,"(0.5, 0)-DP",0.5,0
96,"DPTopDownTree(dp_epsilon=0.05, dp_zeta=0.0003071158748195694,
              global_epsilon=0.25, max_depth=3, max_splits=3)",0.1,0.1,5,0.81179961943435,0.00419667132127905,"(0.25, 0)-DP",0.25,0
97,"DPTopDownTree(dp_epsilon=0.025, dp_zeta=0.0003071158748195694,
              global_epsilon=0.25, max_depth=3, max_splits=3)",0.1,0.1,10,0.8195082713046785,0.005565420620726166,"(0.25, 0)-DP",0.25,0
98,"DPTopDownTree(dp_epsilon=0.0125, dp_zeta=0.0003071158748195694,
              global_epsilon=0.25, max_depth=3, max_splits=3)",0.1,0.1,20,0.8302880725036413,0.0061038187307160645,"(0.25, 0)-DP",0.25,0
99,"DPTopDownTree(dp_epsilon=0.05, dp_zeta=0.0003071158748195694,
              global_epsilon=0.25, max_depth=10)",0.1,0.1,5,0.8285988880300257,0.005118554648576757,"(0.25, 0)-DP",0.25,0
100,"DPTopDownTree(dp_epsilon=0.025, dp_zeta=0.0003071158748195694,
              global_epsilon=0.25, max_depth=10)",0.1,0.1,10,0.8285372507677897,0.0024163303593708932,"(0.25, 0)-DP",0.25,0
101,"DPTopDownTree(dp_epsilon=0.0125, dp_zeta=0.0003071158748195694,
              global_epsilon=0.25, max_depth=10)",0.1,0.1,20,0.8210743745923386,0.004639707019592968,"(0.25, 0)-DP",0.25,0
102,"DPTopDownTree(dp_epsilon=0.05, dp_zeta=0.0003071158748195694,
              global_epsilon=0.25, max_depth=3, max_splits=3)",0.1,0.25,5,0.8148400373699776,0.006055377498604804,"(0.25, 0)-DP",0.25,0
103,"DPTopDownTree(dp_epsilon=0.025, dp_zeta=0.0003071158748195694,
              global_epsilon=0.25, max_depth=3, max_splits=3)",0.1,0.25,10,0.8363380355146821,0.005272709113794073,"(0.25, 0)-DP",0.25,0
104,"DPTopDownTree(dp_epsilon=0.0125, dp_zeta=0.0003071158748195694,
              global_epsilon=0.25, max_depth=3, max_splits=3)",0.1,0.25,20,0.8370444472989382,0.004171438863490738,"(0.25, 0)-DP",0.25,0
105,"DPTopDownTree(dp_epsilon=0.05, dp_zeta=0.0003071158748195694,
              global_epsilon=0.25, max_depth=10)",0.1,0.25,5,0.8340039539141335,0.003263304419982356,"(0.25, 0)-DP",0.25,0
106,"DPTopDownTree(dp_epsilon=0.025, dp_zeta=0.0003071158748195694,
              global_epsilon=0.25, max_depth=10)",0.1,0.25,10,0.8332054941336379,0.005195623358374769,"(0.25, 0)-DP",0.25,0
107,"DPTopDownTree(dp_epsilon=0.0125, dp_zeta=0.0003071158748195694,
              global_epsilon=0.25, max_depth=10)",0.1,0.25,20,0.8274934585563327,0.008941473621601272,"(0.25, 0)-DP",0.25,0
108,"DPTopDownTree(dp_epsilon=0.05, dp_zeta=0.0003071158748195694,
              global_epsilon=0.25, max_depth=3, max_splits=3)",0.1,0.5,5,0.8279539814719457,0.006218997579980915,"(0.25, 0)-DP",0.25,0
109,"DPTopDownTree(dp_epsilon=0.025, dp_zeta=0.0003071158748195694,
              global_epsilon=0.25, max_depth=3, max_splits=3)",0.1,0.5,10,0.834034699453861,0.004076944969944949,"(0.25, 0)-DP",0.25,0
110,"DPTopDownTree(dp_epsilon=0.0125, dp_zeta=0.0003071158748195694,
              global_epsilon=0.25, max_depth=3, max_splits=3)",0.1,0.5,20,0.8354778300137582,0.00533475616798681,"(0.25, 0)-DP",0.25,0
111,"DPTopDownTree(dp_epsilon=0.05, dp_zeta=0.0003071158748195694,
              global_epsilon=0.25, max_depth=10)",0.1,0.5,5,0.8353245880191988,0.006174132012599222,"(0.25, 0)-DP",0.25,0
112,"DPTopDownTree(dp_epsilon=0.025, dp_zeta=0.0003071158748195694,
              global_epsilon=0.25, max_depth=10)",0.1,0.5,10,0.8329288550096934,0.008120413817092576,"(0.25, 0)-DP",0.25,0
113,"DPTopDownTree(dp_epsilon=0.0125, dp_zeta=0.0003071158748195694,
              global_epsilon=0.25, max_depth=10)",0.1,0.5,20,0.8262034756795236,0.008783286699220051,"(0.25, 0)-DP",0.25,0
114,"DPTopDownTree(dp_epsilon=0.05, dp_zeta=0.0003071158748195694,
              global_epsilon=0.25, max_depth=3, max_splits=3)",0.1,0.75,5,0.8341575590078584,0.0027679610674401934,"(0.25, 0)-DP",0.25,0
115,"DPTopDownTree(dp_epsilon=0.025, dp_zeta=0.0003071158748195694,
              global_epsilon=0.25, max_depth=3, max_splits=3)",0.1,0.75,10,0.827462670576443,0.009276579756195235,"(0.25, 0)-DP",0.25,0
116,"DPTopDownTree(dp_epsilon=0.0125, dp_zeta=0.0003071158748195694,
              global_epsilon=0.25, max_depth=3, max_splits=3)",0.1,0.75,20,0.8307797370671622,0.010670857664274766,"(0.25, 0)-DP",0.25,0
117,"DPTopDownTree(dp_epsilon=0.05, dp_zeta=0.0003071158748195694,
              global_epsilon=0.25, max_depth=10)",0.1,0.75,5,0.8344033818584717,0.005316845085794687,"(0.25, 0)-DP",0.25,0
118,"DPTopDownTree(dp_epsilon=0.025, dp_zeta=0.0003071158748195694,
              global_epsilon=0.25, max_depth=10)",0.1,0.75,10,0.8195397949140464,0.019588442844505744,"(0.25, 0)-DP",0.25,0
119,"DPTopDownTree(dp_epsilon=0.0125, dp_zeta=0.0003071158748195694,
              global_epsilon=0.25, max_depth=10)",0.1,0.75,20,0.792511475819859,0.027780778608965412,"(0.25, 0)-DP",0.25,0
120,"DPTopDownTree(dp_epsilon=0.02, dp_zeta=0.0003071158748195694,
              global_epsilon=0.1, max_depth=3, max_splits=3)",0.1,0.1,5,0.8120760322107629,0.004594163186709633,"(0.1, 0)-DP",0.1,0
121,"DPTopDownTree(dp_epsilon=0.01, dp_zeta=0.0003071158748195694,
              global_epsilon=0.1, max_depth=3, max_splits=3)",0.1,0.1,10,0.821504774423936,0.009290222206653247,"(0.1, 0)-DP",0.1,0
122,"DPTopDownTree(dp_epsilon=0.005, dp_zeta=0.0003071158748195694,
              global_epsilon=0.1, max_depth=3, max_splits=3)",0.1,0.1,20,0.8132737784683893,0.0064434113346181175,"(0.1, 0)-DP",0.1,0
123,"DPTopDownTree(dp_epsilon=0.02, dp_zeta=0.0003071158748195694,
              global_epsilon=0.1, max_depth=10)",0.1,0.1,5,0.8092193330217281,0.00984554579918259,"(0.1, 0)-DP",0.1,0
124,"DPTopDownTree(dp_epsilon=0.01, dp_zeta=0.0003071158748195694,
              global_epsilon=0.1, max_depth=10)",0.1,0.1,10,0.8093730795826606,0.010936610349718098,"(0.1, 0)-DP",0.1,0
