,base_estimator,density,learning_rate,n_estimators,cv_score_avg,cv_score_std,privacy,epsilon,delta
173,"DPOneRule(epsilon = 0.01500000, zeta = 0.00008398)",0.2,0.5,50,0.8294616612076929,0.030168437882097308,"(0.75, 0)-DP",0.75,0
174,"DPOneRule(epsilon = 0.00750000, zeta = 0.00008398)",0.2,0.5,100,0.7776769967246157,0.05918980303403778,"(0.75, 0)-DP",0.75,0
175,"DPOneRule(epsilon = 0.15000000, zeta = 0.00008398)",0.2,0.75,5,0.7449735449735451,0.04962722465034955,"(0.75, 0)-DP",0.75,0
176,"DPOneRule(epsilon = 0.07500000, zeta = 0.00008398)",0.2,0.75,10,0.8214159737969263,0.01863871340371419,"(0.75, 0)-DP",0.75,0
177,"DPOneRule(epsilon = 0.03750000, zeta = 0.00008398)",0.2,0.75,20,0.8192155874695558,0.023688705110676996,"(0.75, 0)-DP",0.75,0
178,"DPOneRule(epsilon = 0.01500000, zeta = 0.00008398)",0.2,0.75,50,0.8009574200050391,0.02589172067235166,"(0.75, 0)-DP",0.75,0
179,"DPOneRule(epsilon = 0.00750000, zeta = 0.00008398)",0.2,0.75,100,0.7816242546401276,0.03241204776736065,"(0.75, 0)-DP",0.75,0
180,"DPOneRule(epsilon = 0.10000000, zeta = 0.00008398)",0.2,0.1,5,0.7366927017720668,0.05779716028387459,"(0.5, 0)-DP",0.5,0
181,"DPOneRule(epsilon = 0.05000000, zeta = 0.00008398)",0.2,0.1,10,0.7366927017720668,0.05779716028387459,"(0.5, 0)-DP",0.5,0
182,"DPOneRule(epsilon = 0.02500000, zeta = 0.00008398)",0.2,0.1,20,0.7409590996892585,0.04437920246592521,"(0.5, 0)-DP",0.5,0
183,"DPOneRule(epsilon = 0.01000000, zeta = 0.00008398)",0.2,0.1,50,0.7361887965062568,0.036849661049989844,"(0.5, 0)-DP",0.5,0
184,"DPOneRule(epsilon = 0.00500000, zeta = 0.00008398)",0.2,0.1,100,0.7078189300411523,0.046408948510472996,"(0.5, 0)-DP",0.5,0
185,"DPOneRule(epsilon = 0.10000000, zeta = 0.00008398)",0.2,0.25,5,0.7366927017720668,0.05779716028387459,"(0.5, 0)-DP",0.5,0
186,"DPOneRule(epsilon = 0.05000000, zeta = 0.00008398)",0.2,0.25,10,0.7402536323171245,0.043892446667317786,"(0.5, 0)-DP",0.5,0
187,"DPOneRule(epsilon = 0.02500000, zeta = 0.00008398)",0.2,0.25,20,0.7511379860586209,0.03957959080441545,"(0.5, 0)-DP",0.5,0
188,"DPOneRule(epsilon = 0.01000000, zeta = 0.00008398)",0.2,0.25,50,0.7586461745191905,0.05805279780655663,"(0.5, 0)-DP",0.5,0
189,"DPOneRule(epsilon = 0.00500000, zeta = 0.00008398)",0.2,0.25,100,0.7171915679852188,0.03766650571807286,"(0.5, 0)-DP",0.5,0
190,"DPOneRule(epsilon = 0.10000000, zeta = 0.00008398)",0.2,0.5,5,0.7497942386831276,0.052152163662843296,"(0.5, 0)-DP",0.5,0
191,"DPOneRule(epsilon = 0.05000000, zeta = 0.00008398)",0.2,0.5,10,0.7472747123540774,0.053047937954456295,"(0.5, 0)-DP",0.5,0
192,"DPOneRule(epsilon = 0.02500000, zeta = 0.00008398)",0.2,0.5,20,0.8181405895691611,0.022456102823787853,"(0.5, 0)-DP",0.5,0
193,"DPOneRule(epsilon = 0.01000000, zeta = 0.00008398)",0.2,0.5,50,0.795246493659192,0.033785753107798584,"(0.5, 0)-DP",0.5,0
194,"DPOneRule(epsilon = 0.00500000, zeta = 0.00008398)",0.2,0.5,100,0.7423700344335266,0.04174160945341096,"(0.5, 0)-DP",0.5,0
195,"DPOneRule(epsilon = 0.10000000, zeta = 0.00008398)",0.2,0.75,5,0.7449735449735451,0.04962722465034955,"(0.5, 0)-DP",0.5,0
196,"DPOneRule(epsilon = 0.05000000, zeta = 0.00008398)",0.2,0.75,10,0.816931216931217,0.02092184079574084,"(0.5, 0)-DP",0.5,0
197,"DPOneRule(epsilon = 0.02500000, zeta = 0.00008398)",0.2,0.75,20,0.7934156378600823,0.019620005916737664,"(0.5, 0)-DP",0.5,0
198,"DPOneRule(epsilon = 0.01000000, zeta = 0.00008398)",0.2,0.75,50,0.7882254136222391,0.02830941198504666,"(0.5, 0)-DP",0.5,0
199,"DPOneRule(epsilon = 0.00500000, zeta = 0.00008398)",0.2,0.75,100,0.727538422776518,0.03270278314882275,"(0.5, 0)-DP",0.5,0
200,"DPOneRule(epsilon = 0.05000000, zeta = 0.00008398)",0.2,0.1,5,0.7366927017720668,0.05779716028387459,"(0.25, 0)-DP",0.25,0
201,"DPOneRule(epsilon = 0.02500000, zeta = 0.00008398)",0.2,0.1,10,0.7316368522717729,0.05375634042147898,"(0.25, 0)-DP",0.25,0
202,"DPOneRule(epsilon = 0.01250000, zeta = 0.00008398)",0.2,0.1,20,0.7340891912320483,0.05546935312527684,"(0.25, 0)-DP",0.25,0
203,"DPOneRule(epsilon = 0.00500000, zeta = 0.00008398)",0.2,0.1,50,0.6989669942050896,0.04717050347825231,"(0.25, 0)-DP",0.25,0
204,"DPOneRule(epsilon = 0.00250000, zeta = 0.00008398)",0.2,0.1,100,0.6862013941379022,0.03113726825671358,"(0.25, 0)-DP",0.25,0
205,"DPOneRule(epsilon = 0.05000000, zeta = 0.00008398)",0.2,0.25,5,0.7366927017720668,0.05779716028387459,"(0.25, 0)-DP",0.25,0
206,"DPOneRule(epsilon = 0.02500000, zeta = 0.00008398)",0.2,0.25,10,0.7392290249433107,0.03773024677885129,"(0.25, 0)-DP",0.25,0
207,"DPOneRule(epsilon = 0.01250000, zeta = 0.00008398)",0.2,0.25,20,0.7505668934240364,0.05542632157397941,"(0.25, 0)-DP",0.25,0
208,"DPOneRule(epsilon = 0.00500000, zeta = 0.00008398)",0.2,0.25,50,0.6932728647014361,0.03168711703325094,"(0.25, 0)-DP",0.25,0
209,"DPOneRule(epsilon = 0.00250000, zeta = 0.00008398)",0.2,0.25,100,0.6441756949693458,0.028859076861683777,"(0.25, 0)-DP",0.25,0
210,"DPOneRule(epsilon = 0.05000000, zeta = 0.00008398)",0.2,0.5,5,0.7421012849584279,0.04529972879202074,"(0.25, 0)-DP",0.25,0
211,"DPOneRule(epsilon = 0.02500000, zeta = 0.00008398)",0.2,0.5,10,0.7244646006550768,0.05246042394380452,"(0.25, 0)-DP",0.25,0
212,"DPOneRule(epsilon = 0.01250000, zeta = 0.00008398)",0.2,0.5,20,0.7783488704123626,0.030164687514575815,"(0.25, 0)-DP",0.25,0
213,"DPOneRule(epsilon = 0.00500000, zeta = 0.00008398)",0.2,0.5,50,0.7177458637776097,0.054622426917218816,"(0.25, 0)-DP",0.25,0
214,"DPOneRule(epsilon = 0.00250000, zeta = 0.00008398)",0.2,0.5,100,0.5531872008062485,0.028960084412817708,"(0.25, 0)-DP",0.25,0
215,"DPOneRule(epsilon = 0.05000000, zeta = 0.00008398)",0.2,0.75,5,0.7366759049298732,0.06103762142368079,"(0.25, 0)-DP",0.25,0
216,"DPOneRule(epsilon = 0.02500000, zeta = 0.00008398)",0.2,0.75,10,0.8195851179978165,0.022968623812200554,"(0.25, 0)-DP",0.25,0
217,"DPOneRule(epsilon = 0.01250000, zeta = 0.00008398)",0.2,0.75,20,0.7513059544805577,0.05286279802125649,"(0.25, 0)-DP",0.25,0
218,"DPOneRule(epsilon = 0.00500000, zeta = 0.00008398)",0.2,0.75,50,0.7063911984546906,0.04465281829443933,"(0.25, 0)-DP",0.25,0
219,"DPOneRule(epsilon = 0.00250000, zeta = 0.00008398)",0.2,0.75,100,0.5786680104140423,0.04365257893521056,"(0.25, 0)-DP",0.25,0
220,"DPOneRule(epsilon = 0.02000000, zeta = 0.00008398)",0.2,0.1,5,0.7366927017720668,0.05779716028387459,"(0.1, 0)-DP",0.1,0
221,"DPOneRule(epsilon = 0.01000000, zeta = 0.00008398)",0.2,0.1,10,0.7118501721676325,0.055452301218430776,"(0.1, 0)-DP",0.1,0
222,"DPOneRule(epsilon = 0.00500000, zeta = 0.00008398)",0.2,0.1,20,0.6825396825396826,0.017671363681826986,"(0.1, 0)-DP",0.1,0
223,"DPOneRule(epsilon = 0.00200000, zeta = 0.00008398)",0.2,0.1,50,0.6604182413706223,0.031098553839671746,"(0.1, 0)-DP",0.1,0
224,"DPOneRule(epsilon = 0.00100000, zeta = 0.00008398)",0.2,0.1,100,0.6534475518602502,0.014596407543886303,"(0.1, 0)-DP",0.1,0
225,"DPOneRule(epsilon = 0.02000000, zeta = 0.00008398)",0.2,0.25,5,0.7366927017720668,0.05779716028387459,"(0.1, 0)-DP",0.1,0
226,"DPOneRule(epsilon = 0.01000000, zeta = 0.00008398)",0.2,0.25,10,0.7328630217519108,0.03347364123495321,"(0.1, 0)-DP",0.1,0
227,"DPOneRule(epsilon = 0.00500000, zeta = 0.00008398)",0.2,0.25,20,0.6708154866885027,0.08657661141955272,"(0.1, 0)-DP",0.1,0
228,"DPOneRule(epsilon = 0.00200000, zeta = 0.00008398)",0.2,0.25,50,0.624405811707399,0.05846542373383195,"(0.1, 0)-DP",0.1,0
229,"DPOneRule(epsilon = 0.00100000, zeta = 0.00008398)",0.2,0.25,100,0.5775594188292601,0.06861367148391344,"(0.1, 0)-DP",0.1,0
230,"DPOneRule(epsilon = 0.02000000, zeta = 0.00008398)",0.2,0.5,5,0.7421012849584279,0.04529972879202074,"(0.1, 0)-DP",0.1,0
231,"DPOneRule(epsilon = 0.01000000, zeta = 0.00008398)",0.2,0.5,10,0.7185185185185186,0.07637820956555007,"(0.1, 0)-DP",0.1,0
232,"DPOneRule(epsilon = 0.00500000, zeta = 0.00008398)",0.2,0.5,20,0.6155202821869488,0.059001762403886555,"(0.1, 0)-DP",0.1,0
233,"DPOneRule(epsilon = 0.00200000, zeta = 0.00008398)",0.2,0.5,50,0.511665406903502,0.06157151888917677,"(0.1, 0)-DP",0.1,0
234,"DPOneRule(epsilon = 0.00100000, zeta = 0.00008398)",0.2,0.5,100,0.5020912068531116,0.05851344822129546,"(0.1, 0)-DP",0.1,0
235,"DPOneRule(epsilon = 0.02000000, zeta = 0.00008398)",0.2,0.75,5,0.7099185353153608,0.06234285500969849,"(0.1, 0)-DP",0.1,0
236,"DPOneRule(epsilon = 0.01000000, zeta = 0.00008398)",0.2,0.75,10,0.6360124296632232,0.0989008138429568,"(0.1, 0)-DP",0.1,0
237,"DPOneRule(epsilon = 0.00500000, zeta = 0.00008398)",0.2,0.75,20,0.577357856722936,0.07546523424439859,"(0.1, 0)-DP",0.1,0
238,"DPOneRule(epsilon = 0.00200000, zeta = 0.00008398)",0.2,0.75,50,0.53015873015873,0.07205544987646795,"(0.1, 0)-DP",0.1,0
239,"DPOneRule(epsilon = 0.00100000, zeta = 0.00008398)",0.2,0.75,100,0.5092634584698077,0.06629072051518738,"(0.1, 0)-DP",0.1,0
240,"DPOneRule(epsilon = 0.40000000, zeta = 0.00006719)",0.25,0.1,5,0.7366927017720668,0.05779716028387459,"(2, 0)-DP",2.0,0
241,"DPOneRule(epsilon = 0.20000000, zeta = 0.00006719)",0.25,0.1,10,0.7366927017720668,0.05779716028387459,"(2, 0)-DP",2.0,0
242,"DPOneRule(epsilon = 0.10000000, zeta = 0.00006719)",0.25,0.1,20,0.7497102544721593,0.0521146601135953,"(2, 0)-DP",2.0,0
243,"DPOneRule(epsilon = 0.04000000, zeta = 0.00006719)",0.25,0.1,50,0.74320987654321,0.0433709492564151,"(2, 0)-DP",2.0,0
244,"DPOneRule(epsilon = 0.02000000, zeta = 0.00006719)",0.25,0.1,100,0.7847652641303435,0.04009728152316107,"(2, 0)-DP",2.0,0
245,"DPOneRule(epsilon = 0.40000000, zeta = 0.00006719)",0.25,0.25,5,0.7366927017720668,0.05779716028387459,"(2, 0)-DP",2.0,0
246,"DPOneRule(epsilon = 0.20000000, zeta = 0.00006719)",0.25,0.25,10,0.7402536323171245,0.043892446667317786,"(2, 0)-DP",2.0,0
247,"DPOneRule(epsilon = 0.10000000, zeta = 0.00006719)",0.25,0.25,20,0.7461661207692953,0.04733529539461745,"(2, 0)-DP",2.0,0
248,"DPOneRule(epsilon = 0.04000000, zeta = 0.00006719)",0.25,0.25,50,0.8207273032669858,0.022200037539479637,"(2, 0)-DP",2.0,0
249,"DPOneRule(epsilon = 0.02000000, zeta = 0.00006719)",0.25,0.25,100,0.8412194507432602,0.01990653288483128,"(2, 0)-DP",2.0,0
250,"DPOneRule(epsilon = 0.40000000, zeta = 0.00006719)",0.25,0.5,5,0.7497942386831276,0.052152163662843296,"(2, 0)-DP",2.0,0
251,"DPOneRule(epsilon = 0.20000000, zeta = 0.00006719)",0.25,0.5,10,0.744419249181154,0.046895971229457864,"(2, 0)-DP",2.0,0
252,"DPOneRule(epsilon = 0.10000000, zeta = 0.00006719)",0.25,0.5,20,0.817989417989418,0.025210062561001143,"(2, 0)-DP",2.0,0
253,"DPOneRule(epsilon = 0.04000000, zeta = 0.00006719)",0.25,0.5,50,0.8335600907029479,0.02520855168736428,"(2, 0)-DP",2.0,0
254,"DPOneRule(epsilon = 0.02000000, zeta = 0.00006719)",0.25,0.5,100,0.8423280423280423,0.01629956773379058,"(2, 0)-DP",2.0,0
255,"DPOneRule(epsilon = 0.40000000, zeta = 0.00006719)",0.25,0.75,5,0.7449735449735451,0.04962722465034955,"(2, 0)-DP",2.0,0
256,"DPOneRule(epsilon = 0.20000000, zeta = 0.00006719)",0.25,0.75,10,0.8168808264046359,0.020242501664097776,"(2, 0)-DP",2.0,0
257,"DPOneRule(epsilon = 0.10000000, zeta = 0.00006719)",0.25,0.75,20,0.8227093306458386,0.01978615252226713,"(2, 0)-DP",2.0,0
258,"DPOneRule(epsilon = 0.04000000, zeta = 0.00006719)",0.25,0.75,50,0.8171327790375409,0.024873713091733855,"(2, 0)-DP",2.0,0
259,"DPOneRule(epsilon = 0.02000000, zeta = 0.00006719)",0.25,0.75,100,0.8268413538254809,0.018870218725715315,"(2, 0)-DP",2.0,0
260,"DPOneRule(epsilon = 0.20000000, zeta = 0.00006719)",0.25,0.1,5,0.7366927017720668,0.05779716028387459,"(1, 0)-DP",1.0,0
261,"DPOneRule(epsilon = 0.10000000, zeta = 0.00006719)",0.25,0.1,10,0.7366927017720668,0.05779716028387459,"(1, 0)-DP",1.0,0
262,"DPOneRule(epsilon = 0.05000000, zeta = 0.00006719)",0.25,0.1,20,0.7497102544721593,0.0521146601135953,"(1, 0)-DP",1.0,0
263,"DPOneRule(epsilon = 0.02000000, zeta = 0.00006719)",0.25,0.1,50,0.7449063576047703,0.05444876138199252,"(1, 0)-DP",1.0,0
264,"DPOneRule(epsilon = 0.01000000, zeta = 0.00006719)",0.25,0.1,100,0.7731418493323255,0.054439532098044405,"(1, 0)-DP",1.0,0
265,"DPOneRule(epsilon = 0.20000000, zeta = 0.00006719)",0.25,0.25,5,0.7366927017720668,0.05779716028387459,"(1, 0)-DP",1.0,0
266,"DPOneRule(epsilon = 0.10000000, zeta = 0.00006719)",0.25,0.25,10,0.738758713361888,0.04225314346367048,"(1, 0)-DP",1.0,0
267,"DPOneRule(epsilon = 0.05000000, zeta = 0.00006719)",0.25,0.25,20,0.7479801797262114,0.04795536393473708,"(1, 0)-DP",1.0,0
268,"DPOneRule(epsilon = 0.02000000, zeta = 0.00006719)",0.25,0.25,50,0.8163769211388259,0.025522170234843832,"(1, 0)-DP",1.0,0
269,"DPOneRule(epsilon = 0.01000000, zeta = 0.00006719)",0.25,0.25,100,0.8111866969009827,0.028654418344824333,"(1, 0)-DP",1.0,0
270,"DPOneRule(epsilon = 0.20000000, zeta = 0.00006719)",0.25,0.5,5,0.7497942386831276,0.052152163662843296,"(1, 0)-DP",1.0,0
271,"DPOneRule(epsilon = 0.10000000, zeta = 0.00006719)",0.25,0.5,10,0.7438313597043755,0.046823058788487484,"(1, 0)-DP",1.0,0
272,"DPOneRule(epsilon = 0.05000000, zeta = 0.00006719)",0.25,0.5,20,0.8166456706139245,0.02459027866514553,"(1, 0)-DP",1.0,0
273,"DPOneRule(epsilon = 0.02000000, zeta = 0.00006719)",0.25,0.5,50,0.8233140169648105,0.01815531193722366,"(1, 0)-DP",1.0,0
274,"DPOneRule(epsilon = 0.01000000, zeta = 0.00006719)",0.25,0.5,100,0.807827328462249,0.014509341350607505,"(1, 0)-DP",1.0,0
275,"DPOneRule(epsilon = 0.20000000, zeta = 0.00006719)",0.25,0.75,5,0.7449735449735451,0.04962722465034955,"(1, 0)-DP",1.0,0
276,"DPOneRule(epsilon = 0.10000000, zeta = 0.00006719)",0.25,0.75,10,0.8182245737801294,0.021261617743253518,"(1, 0)-DP",1.0,0
277,"DPOneRule(epsilon = 0.05000000, zeta = 0.00006719)",0.25,0.75,20,0.8209120685311161,0.02626897239901213,"(1, 0)-DP",1.0,0
278,"DPOneRule(epsilon = 0.02000000, zeta = 0.00006719)",0.25,0.75,50,0.8133030990173848,0.028214645356054193,"(1, 0)-DP",1.0,0
279,"DPOneRule(epsilon = 0.01000000, zeta = 0.00006719)",0.25,0.75,100,0.8137230200722264,0.02513331877404642,"(1, 0)-DP",1.0,0
280,"DPOneRule(epsilon = 0.15000000, zeta = 0.00006719)",0.25,0.1,5,0.7366927017720668,0.05779716028387459,"(0.75, 0)-DP",0.75,0
281,"DPOneRule(epsilon = 0.07500000, zeta = 0.00006719)",0.25,0.1,10,0.7366927017720668,0.05779716028387459,"(0.75, 0)-DP",0.75,0
282,"DPOneRule(epsilon = 0.03750000, zeta = 0.00006719)",0.25,0.1,20,0.7409590996892585,0.04437920246592521,"(0.75, 0)-DP",0.75,0
283,"DPOneRule(epsilon = 0.01500000, zeta = 0.00006719)",0.25,0.1,50,0.7501133786848073,0.040393859678720556,"(0.75, 0)-DP",0.75,0
284,"DPOneRule(epsilon = 0.00750000, zeta = 0.00006719)",0.25,0.1,100,0.7483329134122785,0.0404422686930849,"(0.75, 0)-DP",0.75,0
285,"DPOneRule(epsilon = 0.15000000, zeta = 0.00006719)",0.25,0.25,5,0.7366927017720668,0.05779716028387459,"(0.75, 0)-DP",0.75,0
286,"DPOneRule(epsilon = 0.07500000, zeta = 0.00006719)",0.25,0.25,10,0.7402200386327371,0.04393125370448808,"(0.75, 0)-DP",0.75,0
287,"DPOneRule(epsilon = 0.03750000, zeta = 0.00006719)",0.25,0.25,20,0.7436801881246325,0.04971147399477963,"(0.75, 0)-DP",0.75,0
288,"DPOneRule(epsilon = 0.01500000, zeta = 0.00006719)",0.25,0.25,50,0.8014949189552365,0.01708500610734778,"(0.75, 0)-DP",0.75,0
289,"DPOneRule(epsilon = 0.00750000, zeta = 0.00006719)",0.25,0.25,100,0.7764844209288654,0.03379279199517951,"(0.75, 0)-DP",0.75,0
290,"DPOneRule(epsilon = 0.15000000, zeta = 0.00006719)",0.25,0.5,5,0.7421012849584279,0.04529972879202074,"(0.75, 0)-DP",0.75,0
291,"DPOneRule(epsilon = 0.07500000, zeta = 0.00006719)",0.25,0.5,10,0.7506676744771983,0.041946103970846686,"(0.75, 0)-DP",0.75,0
292,"DPOneRule(epsilon = 0.03750000, zeta = 0.00006719)",0.25,0.5,20,0.8179726211472242,0.025471601237067223,"(0.75, 0)-DP",0.75,0
293,"DPOneRule(epsilon = 0.01500000, zeta = 0.00006719)",0.25,0.5,50,0.8181909800957421,0.024121540325631186,"(0.75, 0)-DP",0.75,0
294,"DPOneRule(epsilon = 0.00750000, zeta = 0.00006719)",0.25,0.5,100,0.798135550516503,0.0172563827902111,"(0.75, 0)-DP",0.75,0
295,"DPOneRule(epsilon = 0.15000000, zeta = 0.00006719)",0.25,0.75,5,0.7449735449735451,0.04962722465034955,"(0.75, 0)-DP",0.75,0
296,"DPOneRule(epsilon = 0.07500000, zeta = 0.00006719)",0.25,0.75,10,0.8168808264046359,0.020242501664097776,"(0.75, 0)-DP",0.75,0
297,"DPOneRule(epsilon = 0.03750000, zeta = 0.00006719)",0.25,0.75,20,0.8183589485176788,0.02573490013115119,"(0.75, 0)-DP",0.75,0
298,"DPOneRule(epsilon = 0.01500000, zeta = 0.00006719)",0.25,0.75,50,0.8171663727219283,0.028140300709816112,"(0.75, 0)-DP",0.75,0
299,"DPOneRule(epsilon = 0.00750000, zeta = 0.00006719)",0.25,0.75,100,0.8023851515915007,0.01998788933251352,"(0.75, 0)-DP",0.75,0
300,"DPOneRule(epsilon = 0.10000000, zeta = 0.00006719)",0.25,0.1,5,0.7366927017720668,0.05779716028387459,"(0.5, 0)-DP",0.5,0
301,"DPOneRule(epsilon = 0.05000000, zeta = 0.00006719)",0.25,0.1,10,0.7366927017720668,0.05779716028387459,"(0.5, 0)-DP",0.5,0
302,"DPOneRule(epsilon = 0.02500000, zeta = 0.00006719)",0.25,0.1,20,0.7497102544721593,0.0521146601135953,"(0.5, 0)-DP",0.5,0
303,"DPOneRule(epsilon = 0.01000000, zeta = 0.00006719)",0.25,0.1,50,0.7471235407743344,0.061354314549452366,"(0.5, 0)-DP",0.5,0
304,"DPOneRule(epsilon = 0.00500000, zeta = 0.00006719)",0.25,0.1,100,0.734811455446376,0.04735579448579151,"(0.5, 0)-DP",0.5,0
305,"DPOneRule(epsilon = 0.10000000, zeta = 0.00006719)",0.25,0.25,5,0.7366927017720668,0.05779716028387459,"(0.5, 0)-DP",0.5,0
306,"DPOneRule(epsilon = 0.05000000, zeta = 0.00006719)",0.25,0.25,10,0.7300243554211809,0.058150793820468935,"(0.5, 0)-DP",0.5,0
307,"DPOneRule(epsilon = 0.02500000, zeta = 0.00006719)",0.25,0.25,20,0.7392458217855044,0.06451936678799705,"(0.5, 0)-DP",0.5,0
308,"DPOneRule(epsilon = 0.01000000, zeta = 0.00006719)",0.25,0.25,50,0.765079365079365,0.044052945802119915,"(0.5, 0)-DP",0.5,0
309,"DPOneRule(epsilon = 0.00500000, zeta = 0.00006719)",0.25,0.25,100,0.7735449735449735,0.05017364935413341,"(0.5, 0)-DP",0.5,0
310,"DPOneRule(epsilon = 0.10000000, zeta = 0.00006719)",0.25,0.5,5,0.7497942386831276,0.052152163662843296,"(0.5, 0)-DP",0.5,0
311,"DPOneRule(epsilon = 0.05000000, zeta = 0.00006719)",0.25,0.5,10,0.7475770555135635,0.03738369589988294,"(0.5, 0)-DP",0.5,0
312,"DPOneRule(epsilon = 0.02500000, zeta = 0.00006719)",0.25,0.5,20,0.8280507264634249,0.021055134811713148,"(0.5, 0)-DP",0.5,0
313,"DPOneRule(epsilon = 0.01000000, zeta = 0.00006719)",0.25,0.5,50,0.786814478877971,0.02622893465788977,"(0.5, 0)-DP",0.5,0
314,"DPOneRule(epsilon = 0.00500000, zeta = 0.00006719)",0.25,0.5,100,0.7235071806500379,0.047123522064606314,"(0.5, 0)-DP",0.5,0
315,"DPOneRule(epsilon = 0.10000000, zeta = 0.00006719)",0.25,0.75,5,0.7449735449735451,0.04962722465034955,"(0.5, 0)-DP",0.5,0
316,"DPOneRule(epsilon = 0.05000000, zeta = 0.00006719)",0.25,0.75,10,0.8164273116654069,0.019968570344353613,"(0.5, 0)-DP",0.5,0
317,"DPOneRule(epsilon = 0.02500000, zeta = 0.00006719)",0.25,0.75,20,0.7994457042076089,0.030588382468725046,"(0.5, 0)-DP",0.5,0
318,"DPOneRule(epsilon = 0.01000000, zeta = 0.00006719)",0.25,0.75,50,0.7741160661795583,0.06977026122778274,"(0.5, 0)-DP",0.5,0
319,"DPOneRule(epsilon = 0.00500000, zeta = 0.00006719)",0.25,0.75,100,0.7243470227597212,0.05484950629616009,"(0.5, 0)-DP",0.5,0
320,"DPOneRule(epsilon = 0.05000000, zeta = 0.00006719)",0.25,0.1,5,0.7366927017720668,0.05779716028387459,"(0.25, 0)-DP",0.25,0
321,"DPOneRule(epsilon = 0.02500000, zeta = 0.00006719)",0.25,0.1,10,0.7366927017720668,0.05779716028387459,"(0.25, 0)-DP",0.25,0
322,"DPOneRule(epsilon = 0.01250000, zeta = 0.00006719)",0.25,0.1,20,0.7382548080960779,0.05014898578377421,"(0.25, 0)-DP",0.25,0
323,"DPOneRule(epsilon = 0.00500000, zeta = 0.00006719)",0.25,0.1,50,0.71188376585202,0.0347641317604645,"(0.25, 0)-DP",0.25,0
324,"DPOneRule(epsilon = 0.00250000, zeta = 0.00006719)",0.25,0.1,100,0.6652725287645922,0.03718877761114642,"(0.25, 0)-DP",0.25,0
325,"DPOneRule(epsilon = 0.05000000, zeta = 0.00006719)",0.25,0.25,5,0.7366927017720668,0.05779716028387459,"(0.25, 0)-DP",0.25,0
326,"DPOneRule(epsilon = 0.02500000, zeta = 0.00006719)",0.25,0.25,10,0.7365415301923238,0.04015706606291875,"(0.25, 0)-DP",0.25,0
327,"DPOneRule(epsilon = 0.01250000, zeta = 0.00006719)",0.25,0.25,20,0.7453766691861929,0.05024045849281553,"(0.25, 0)-DP",0.25,0
328,"DPOneRule(epsilon = 0.00500000, zeta = 0.00006719)",0.25,0.25,50,0.7323423196439068,0.0289747231863224,"(0.25, 0)-DP",0.25,0
329,"DPOneRule(epsilon = 0.00250000, zeta = 0.00006719)",0.25,0.25,100,0.6774166456706139,0.047270653216481356,"(0.25, 0)-DP",0.25,0
330,"DPOneRule(epsilon = 0.05000000, zeta = 0.00006719)",0.25,0.5,5,0.7410430839002268,0.04443977841001259,"(0.25, 0)-DP",0.25,0
331,"DPOneRule(epsilon = 0.02500000, zeta = 0.00006719)",0.25,0.5,10,0.7517930629041739,0.05385054509299636,"(0.25, 0)-DP",0.25,0
332,"DPOneRule(epsilon = 0.01250000, zeta = 0.00006719)",0.25,0.5,20,0.7956160241874527,0.016454613901476022,"(0.25, 0)-DP",0.25,0
333,"DPOneRule(epsilon = 0.00500000, zeta = 0.00006719)",0.25,0.5,50,0.7378348870412361,0.03708762535199326,"(0.25, 0)-DP",0.25,0
334,"DPOneRule(epsilon = 0.00250000, zeta = 0.00006719)",0.25,0.5,100,0.5840765936004032,0.07608640614812341,"(0.25, 0)-DP",0.25,0
335,"DPOneRule(epsilon = 0.05000000, zeta = 0.00006719)",0.25,0.75,5,0.7449735449735451,0.04962722465034955,"(0.25, 0)-DP",0.25,0
336,"DPOneRule(epsilon = 0.02500000, zeta = 0.00006719)",0.25,0.75,10,0.806617955824305,0.02254800738688692,"(0.25, 0)-DP",0.25,0
337,"DPOneRule(epsilon = 0.01250000, zeta = 0.00006719)",0.25,0.75,20,0.8097253716301335,0.017549734274945453,"(0.25, 0)-DP",0.25,0
338,"DPOneRule(epsilon = 0.00500000, zeta = 0.00006719)",0.25,0.75,50,0.6804736709498614,0.09984516318283991,"(0.25, 0)-DP",0.25,0
339,"DPOneRule(epsilon = 0.00250000, zeta = 0.00006719)",0.25,0.75,100,0.629663223314017,0.023139965287554215,"(0.25, 0)-DP",0.25,0
340,"DPOneRule(epsilon = 0.02000000, zeta = 0.00006719)",0.25,0.1,5,0.7366927017720668,0.05779716028387459,"(0.1, 0)-DP",0.1,0
341,"DPOneRule(epsilon = 0.01000000, zeta = 0.00006719)",0.25,0.1,10,0.739816914420089,0.059792464480469834,"(0.1, 0)-DP",0.1,0
342,"DPOneRule(epsilon = 0.00500000, zeta = 0.00006719)",0.25,0.1,20,0.7034181573864113,0.04640005972304003,"(0.1, 0)-DP",0.1,0
343,"DPOneRule(epsilon = 0.00200000, zeta = 0.00006719)",0.25,0.1,50,0.6801881246325691,0.06347395320233834,"(0.1, 0)-DP",0.1,0
344,"DPOneRule(epsilon = 0.00100000, zeta = 0.00006719)",0.25,0.1,100,0.6316452506928698,0.03405258910241342,"(0.1, 0)-DP",0.1,0
345,"DPOneRule(epsilon = 0.02000000, zeta = 0.00006719)",0.25,0.25,5,0.7366927017720668,0.05779716028387459,"(0.1, 0)-DP",0.1,0
