,base_estimator,density,learning_rate,n_estimators,cv_score_avg,cv_score_std,privacy,epsilon,delta
25,"DPTopDownTree(dp_epsilon=0.075, dp_zeta=8.398421096833795e-05,
              global_epsilon=0.75, max_depth=3, max_splits=3)",0.2,0.5,10,0.8245737801293357,0.019613461966639965,"(0.75, 0)-DP",0.75,0
26,"DPTopDownTree(dp_epsilon=0.0375, dp_zeta=8.398421096833795e-05,
              global_epsilon=0.75, max_depth=3, max_splits=3)",0.2,0.5,20,0.8470815486688503,0.02377280758232934,"(0.75, 0)-DP",0.75,0
27,"DPTopDownTree(dp_epsilon=0.15, dp_zeta=8.398421096833795e-05,
              global_epsilon=0.75, max_depth=10)",0.2,0.5,5,0.8340807928109516,0.009419959028974547,"(0.75, 0)-DP",0.75,0
28,"DPTopDownTree(dp_epsilon=0.075, dp_zeta=8.398421096833795e-05,
              global_epsilon=0.75, max_depth=10)",0.2,0.5,10,0.8517846644830772,0.018496625881613722,"(0.75, 0)-DP",0.75,0
29,"DPTopDownTree(dp_epsilon=0.0375, dp_zeta=8.398421096833795e-05,
              global_epsilon=0.75, max_depth=10)",0.2,0.5,20,0.8620139413790208,0.025097034238216815,"(0.75, 0)-DP",0.75,0
30,"DPTopDownTree(dp_epsilon=0.15, dp_zeta=8.398421096833795e-05,
              global_epsilon=0.75, max_depth=3, max_splits=3)",0.2,0.75,5,0.7915511883765852,0.05503607801676918,"(0.75, 0)-DP",0.75,0
31,"DPTopDownTree(dp_epsilon=0.075, dp_zeta=8.398421096833795e-05,
              global_epsilon=0.75, max_depth=3, max_splits=3)",0.2,0.75,10,0.8264382296128329,0.026956320496477088,"(0.75, 0)-DP",0.75,0
32,"DPTopDownTree(dp_epsilon=0.0375, dp_zeta=8.398421096833795e-05,
              global_epsilon=0.75, max_depth=3, max_splits=3)",0.2,0.75,20,0.8422104644326867,0.016418807995217315,"(0.75, 0)-DP",0.75,0
33,"DPTopDownTree(dp_epsilon=0.15, dp_zeta=8.398421096833795e-05,
              global_epsilon=0.75, max_depth=10)",0.2,0.75,5,0.826068699084572,0.021324251054220617,"(0.75, 0)-DP",0.75,0
34,"DPTopDownTree(dp_epsilon=0.075, dp_zeta=8.398421096833795e-05,
              global_epsilon=0.75, max_depth=10)",0.2,0.75,10,0.8514487276392039,0.020255793865382118,"(0.75, 0)-DP",0.75,0
35,"DPTopDownTree(dp_epsilon=0.0375, dp_zeta=8.398421096833795e-05,
              global_epsilon=0.75, max_depth=10)",0.2,0.75,20,0.8515663055345595,0.020259777040037837,"(0.75, 0)-DP",0.75,0
36,"DPTopDownTree(dp_epsilon=0.1, dp_zeta=8.398421096833795e-05, global_epsilon=0.5,
              max_depth=3, max_splits=3)",0.2,0.5,5,0.7874359620391367,0.05826068916396785,"(0.5, 0)-DP",0.5,0
37,"DPTopDownTree(dp_epsilon=0.05, dp_zeta=8.398421096833795e-05,
              global_epsilon=0.5, max_depth=3, max_splits=3)",0.2,0.5,10,0.82496010749979,0.01966467658209978,"(0.5, 0)-DP",0.5,0
38,"DPTopDownTree(dp_epsilon=0.025, dp_zeta=8.398421096833795e-05,
              global_epsilon=0.5, max_depth=3, max_splits=3)",0.2,0.5,20,0.8468463928781389,0.027571421683577853,"(0.5, 0)-DP",0.5,0
39,"DPTopDownTree(dp_epsilon=0.1, dp_zeta=8.398421096833795e-05, global_epsilon=0.5,
              max_depth=10)",0.2,0.5,5,0.8380616444108508,0.01300626683186948,"(0.5, 0)-DP",0.5,0
40,"DPTopDownTree(dp_epsilon=0.05, dp_zeta=8.398421096833795e-05,
              global_epsilon=0.5, max_depth=10)",0.2,0.5,10,0.8538674729150919,0.02836444103370602,"(0.5, 0)-DP",0.5,0
